timestamp,currency,rate
2026-07-23 23:09,GBP,35714.28571428572
2026-07-23 23:09,SGD,20408.163265306124
2026-07-23 23:09,AUD,18518.51851851852
2026-07-24 03:36,USD,26315.78947368421
2026-07-24 03:36,EUR,30303.0303030303
2026-07-24 03:36,JPY,160.97875080489376
2026-07-24 03:36,CNY,3891.050583657587
2026-07-24 03:36,KRW,17.726410579121833
2026-07-24 03:36,GBP,35714.28571428572
2026-07-24 03:36,SGD,20408.163265306124
2026-07-24 03:36,AUD,18518.51851851852
2026-07-24 07:14,USD,26315.78947368421
2026-07-24 07:14,EUR,30303.0303030303
2026-07-24 07:14,JPY,160.97875080489376
2026-07-24 07:14,CNY,3891.050583657587
2026-07-24 07:14,KRW,17.726410579121833
2026-07-24 07:14,GBP,35714.28571428572
2026-07-24 07:14,SGD,20408.163265306124
2026-07-24 07:14,AUD,18518.51851851852
2026-07-24 16:33,USD,26315.78947368421
2026-07-24 16:33,EUR,30303.0303030303
2026-07-24 16:33,JPY,160.41065126724413
2026-07-24 16:33,CNY,3891.050583657587
2026-07-24 16:33,KRW,17.81039058186546
2026-07-24 16:33,GBP,34482.75862068965
2026-07-24 16:33,SGD,20408.163265306124
2026-07-24 16:33,AUD,18181.81818181818
2026-07-24 22:18,USD,26315.78947368421
2026-07-24 22:18,EUR,30303.0303030303
2026-07-24 22:18,JPY,160.41065126724413
2026-07-24 22:18,CNY,3891.050583657587
2026-07-24 22:18,KRW,17.81039058186546
2026-07-24 22:18,GBP,34482.75862068965
2026-07-24 22:18,SGD,20408.163265306124
2026-07-24 22:18,AUD,18181.81818181818
2026-07-25 03:05,USD,26315.78947368421
2026-07-25 03:05,EUR,30303.0303030303
2026-07-25 03:05,JPY,160.41065126724413
2026-07-25 03:05,CNY,3891.050583657587
2026-07-25 03:05,KRW,17.81039058186546
2026-07-25 03:05,GBP,34482.75862068965
2026-07-25 03:05,SGD,20408.163265306124
2026-07-25 03:05,AUD,18181.81818181818
2026-07-25 07:14,USD,26315.78947368421
2026-07-25 07:14,EUR,30303.0303030303
2026-07-25 07:14,JPY,160.48788316482106
2026-07-25 07:14,CNY,3875.9689922480625
2026-07-25 07:14,KRW,17.87661559913477
2026-07-25 07:14,GBP,34482.75862068965
2026-07-25 07:14,SGD,20408.163265306124
2026-07-25 07:14,AUD,18518.51851851852
2026-07-25 14:45,USD,26315.78947368421
2026-07-25 14:45,EUR,30303.0303030303
2026-07-25 14:45,JPY,160.48788316482106
2026-07-25 14:45,CNY,3875.9689922480625
2026-07-25 14:45,KRW,17.87661559913477
2026-07-25 14:45,GBP,34482.75862068965
2026-07-25 14:45,SGD,20408.163265306124
2026-07-25 14:45,AUD,18518.51851851852
2026-07-25 18:52,USD,26315.78947368421
2026-07-25 18:52,EUR,30303.0303030303
2026-07-25 18:52,JPY,160.48788316482106
2026-07-25 18:52,CNY,3875.9689922480625
2026-07-25 18:52,KRW,17.87661559913477
2026-07-25 18:52,GBP,34482.75862068965
2026-07-25 18:52,SGD,20408.163265306124
2026-07-25 18:52,AUD,18518.51851851852
2026-07-25 22:48,USD,26315.78947368421
2026-07-25 22:48,EUR,30303.0303030303
2026-07-25 22:48,JPY,160.48788316482106
2026-07-25 22:48,CNY,3875.9689922480625
2026-07-25 22:48,KRW,17.87661559913477
2026-07-25 22:48,GBP,34482.75862068965
2026-07-25 22:48,SGD,20408.163265306124
2026-07-25 22:48,AUD,18518.51851851852
2026-07-26 03:14,USD,26315.78947368421
2026-07-26 03:14,EUR,30303.0303030303
2026-07-26 03:14,JPY,160.48788316482106
2026-07-26 03:14,CNY,3875.9689922480625
2026-07-26 03:14,KRW,17.87661559913477
2026-07-26 03:14,GBP,34482.75862068965
2026-07-26 03:14,SGD,20408.163265306124
2026-07-26 03:14,AUD,18518.51851851852
2026-07-26 06:47,USD,26315.78947368421
2026-07-26 06:47,EUR,30303.0303030303
2026-07-26 06:47,JPY,160.48788316482106
2026-07-26 06:47,CNY,3875.9689922480625
2026-07-26 06:47,KRW,17.87661559913477
2026-07-26 06:47,GBP,34482.75862068965
2026-07-26 06:47,SGD,20408.163265306124
2026-07-26 06:47,AUD,18518.51851851852
2026-07-26 16:01,USD,26315.78947368421
2026-07-26 16:01,EUR,30303.0303030303
2026-07-26 16:01,JPY,160.41065126724413
2026-07-26 16:01,CNY,3875.9689922480625
2026-07-26 16:01,KRW,17.898052691867125
2026-07-26 16:01,GBP,34482.75862068965
2026-07-26 16:01,SGD,20408.163265306124
2026-07-26 16:01,AUD,18181.81818181818
2026-07-26 19:48,USD,26315.78947368421
2026-07-26 19:48,EUR,30303.0303030303
2026-07-26 19:48,JPY,160.41065126724413
2026-07-26 19:48,CNY,3875.9689922480625
2026-07-26 19:48,KRW,17.898052691867125
2026-07-26 19:48,GBP,34482.75862068965
2026-07-26 19:48,SGD,20408.163265306124
2026-07-26 19:48,AUD,18181.81818181818
2026-07-26 23:30,USD,26315.78947368421
2026-07-26 23:30,EUR,30303.0303030303
2026-07-26 23:30,JPY,160.41065126724413
2026-07-26 23:30,CNY,3875.9689922480625
2026-07-26 23:30,KRW,17.898052691867125
2026-07-26 23:30,GBP,34482.75862068965
2026-07-26 23:30,SGD,20408.163265306124
2026-07-26 23:30,AUD,18181.81818181818
2026-07-27 03:32,USD,26315.78947368421
2026-07-27 03:32,EUR,30303.0303030303
2026-07-27 03:32,JPY,160.41065126724413
2026-07-27 03:32,CNY,3875.9689922480625
2026-07-27 03:32,KRW,17.898052691867125
2026-07-27 03:32,GBP,34482.75862068965
2026-07-27 03:32,SGD,20408.163265306124
2026-07-27 03:32,AUD,18181.81818181818
2026-07-27 17:51,USD,26315.78947368421
2026-07-27 17:51,EUR,30303.0303030303
2026-07-27 17:51,JPY,160.35920461834507
2026-07-27 17:51,CNY,3875.9689922480625
2026-07-27 17:51,KRW,17.989170519347354
2026-07-27 17:51,GBP,34482.75862068965
2026-07-27 17:51,SGD,20408.163265306124
2026-07-27 17:51,AUD,18518.51851851852
2026-07-28 00:21,USD,26315.78947368421
2026-07-28 00:21,EUR,30303.0303030303
2026-07-28 00:21,JPY,160.35920461834507
2026-07-28 00:21,CNY,3875.9689922480625
2026-07-28 00:21,KRW,17.989170519347354
2026-07-28 00:21,GBP,34482.75862068965
2026-07-28 00:21,SGD,20408.163265306124
2026-07-28 00:21,AUD,18518.51851851852
2026-07-28 04:43,USD,26315.78947368421
2026-07-28 04:43,EUR,30303.0303030303
2026-07-28 04:43,JPY,160.35920461834507
2026-07-28 04:43,CNY,3875.9689922480625
2026-07-28 04:43,KRW,17.989170519347354
2026-07-28 04:43,GBP,34482.75862068965
2026-07-28 04:43,SGD,20408.163265306124
2026-07-28 04:43,AUD,18518.51851851852
2026-07-28 10:23,USD,26315.78947368421
2026-07-28 10:23,EUR,30303.0303030303
2026-07-28 10:23,JPY,160.25641025641025
2026-07-28 10:23,CNY,3891.050583657587
2026-07-28 10:23,KRW,17.845352178025234
2026-07-28 10:23,GBP,34482.75862068965
2026-07-28 10:23,SGD,20408.163265306124
2026-07-28 10:23,AUD,18181.81818181818
2026-07-28 14:48,USD,26315.78947368421
2026-07-28 14:48,EUR,30303.0303030303
2026-07-28 14:48,JPY,160.25641025641025
2026-07-28 14:48,CNY,3891.050583657587
2026-07-28 14:48,KRW,17.845352178025234
2026-07-28 14:48,GBP,34482.75862068965
2026-07-28 14:48,SGD,20408.163265306124
2026-07-28 14:48,AUD,18181.81818181818
2026-07-28 22:55,USD,26315.78947368421
2026-07-28 22:55,EUR,30303.0303030303
2026-07-28 22:55,JPY,160.25641025641025
2026-07-28 22:55,CNY,3891.050583657587
2026-07-28 22:55,KRW,17.845352178025234
2026-07-28 22:55,GBP,34482.75862068965
2026-07-28 22:55,SGD,20408.163265306124
2026-07-28 22:55,AUD,18181.81818181818
2026-07-29 03:37,USD,26315.78947368421
2026-07-29 03:37,EUR,30303.0303030303
2026-07-29 03:37,JPY,160.25641025641025
2026-07-29 03:37,CNY,3891.050583657587
2026-07-29 03:37,KRW,17.845352178025234
2026-07-29 03:37,GBP,34482.75862068965
2026-07-29 03:37,SGD,20408.163265306124
2026-07-29 03:37,AUD,18181.81818181818
2026-07-29 07:13,USD,26315.78947368421
2026-07-29 07:13,EUR,30303.0303030303
2026-07-29 07:13,JPY,160.25641025641025
2026-07-29 07:13,CNY,3891.050583657587
2026-07-29 07:13,KRW,17.845352178025234
2026-07-29 07:13,GBP,34482.75862068965
2026-07-29 07:13,SGD,20408.163265306124
2026-07-29 07:13,AUD,18181.81818181818
2026-07-29 10:40,USD,26315.78947368421
2026-07-29 10:40,EUR,30303.0303030303
2026-07-29 10:40,JPY,160.2307322544464
2026-07-29 10:40,CNY,3891.050583657587
2026-07-29 10:40,KRW,17.98625849850714
2026-07-29 10:40,GBP,34482.75862068965
2026-07-29 10:40,SGD,20408.163265306124
2026-07-29 10:40,AUD,18181.81818181818
2026-07-29 16:19,USD,26315.78947368421
2026-07-29 16:19,EUR,30303.0303030303
2026-07-29 16:19,JPY,160.2307322544464
2026-07-29 16:19,CNY,3891.050583657587
2026-07-29 16:19,KRW,17.98625849850714
2026-07-29 16:19,GBP,34482.75862068965
2026-07-29 16:19,SGD,20408.163265306124
2026-07-29 16:19,AUD,18181.81818181818
2026-07-29 17:19,USD,26315.78947368421
2026-07-29 17:19,EUR,30303.0303030303
2026-07-29 17:19,JPY,160.2307322544464
2026-07-29 17:19,CNY,3891.050583657587
2026-07-29 17:19,KRW,17.98625849850714
2026-07-29 17:19,GBP,34482.75862068965
2026-07-29 17:19,SGD,20408.163265306124
2026-07-29 17:19,AUD,18181.81818181818
2026-07-29 23:05,USD,26315.78947368421
2026-07-29 23:05,EUR,30303.0303030303
2026-07-29 23:05,JPY,160.2307322544464
2026-07-29 23:05,CNY,3891.050583657587
2026-07-29 23:05,KRW,17.98625849850714
2026-07-29 23:05,GBP,34482.75862068965
2026-07-29 23:05,SGD,20408.163265306124
2026-07-29 23:05,AUD,18181.81818181818
2026-07-30 03:18,USD,26315.78947368421
2026-07-30 03:18,EUR,30303.0303030303
2026-07-30 03:18,JPY,160.2307322544464
2026-07-30 03:18,CNY,3891.050583657587
2026-07-30 03:18,KRW,17.98625849850714
2026-07-30 03:18,GBP,34482.75862068965
2026-07-30 03:18,SGD,20408.163265306124
2026-07-30 03:18,AUD,18181.81818181818
2026-07-30 06:48,USD,26315.78947368421
2026-07-30 06:48,EUR,30303.0303030303
2026-07-30 06:48,JPY,160.2307322544464
2026-07-30 06:48,CNY,3891.050583657587
2026-07-30 06:48,KRW,17.98625849850714
2026-07-30 06:48,GBP,34482.75862068965
2026-07-30 06:48,SGD,20408.163265306124
2026-07-30 06:48,AUD,18181.81818181818
2026-07-30 10:37,USD,26315.78947368421
2026-07-30 10:37,EUR,30303.0303030303
2026-07-30 10:37,JPY,160.56518946692358
2026-07-30 10:37,CNY,3891.050583657587
2026-07-30 10:37,KRW,18.195050946142647
2026-07-30 10:37,GBP,34482.75862068965
2026-07-30 10:37,SGD,20408.163265306124
2026-07-30 10:37,AUD,18181.81818181818
2026-07-30 10:49,USD,26315.78947368421
2026-07-30 10:49,EUR,30303.0303030303
2026-07-30 10:49,JPY,160.56518946692358
2026-07-30 10:49,CNY,3891.050583657587
2026-07-30 10:49,KRW,18.195050946142647
2026-07-30 10:49,GBP,34482.75862068965
2026-07-30 10:49,SGD,20408.163265306124
2026-07-30 10:49,AUD,18181.81818181818
2026-07-30 10:49,CAD,18518.51851851852
2026-07-30 10:49,CHF,32258.06451612903
2026-07-30 10:49,HKD,3344.4816053511704
2026-07-30 10:49,THB,783.6990595611285
2026-07-30 10:49,INR,275.5580049600441
2026-07-30 10:55,USD,26315.78947368421
2026-07-30 10:55,EUR,30303.0303030303
2026-07-30 10:55,JPY,160.56518946692358
2026-07-30 10:55,CNY,3891.050583657587
2026-07-30 10:55,KRW,18.195050946142647
2026-07-30 10:55,GBP,34482.75862068965
2026-07-30 10:55,SGD,20408.163265306124
2026-07-30 10:55,AUD,18181.81818181818
2026-07-30 10:55,CAD,18518.51851851852
2026-07-30 10:55,CHF,32258.06451612903
2026-07-30 10:55,HKD,3344.4816053511704
2026-07-30 10:55,THB,783.6990595611285
2026-07-30 10:55,INR,275.5580049600441
2026-07-30 16:37,USD,26315.78947368421
2026-07-30 16:37,EUR,30303.0303030303
2026-07-30 16:37,JPY,160.56518946692358
2026-07-30 16:37,CNY,3891.050583657587
2026-07-30 16:37,KRW,18.195050946142647
2026-07-30 16:37,GBP,34482.75862068965
2026-07-30 16:37,SGD,20408.163265306124
2026-07-30 16:37,AUD,18181.81818181818
2026-07-30 16:37,CAD,18518.51851851852
2026-07-30 16:37,CHF,32258.06451612903
2026-07-30 16:37,HKD,3344.4816053511704
2026-07-30 16:37,THB,783.6990595611285
2026-07-30 16:37,INR,275.5580049600441
2026-07-30 23:06,USD,26315.78947368421
2026-07-30 23:06,EUR,30303.0303030303
2026-07-30 23:06,JPY,160.56518946692358
2026-07-30 23:06,CNY,3891.050583657587
2026-07-30 23:06,KRW,18.195050946142647
2026-07-30 23:06,GBP,34482.75862068965
2026-07-30 23:06,SGD,20408.163265306124
2026-07-30 23:06,AUD,18181.81818181818
2026-07-30 23:06,CAD,18518.51851851852
2026-07-30 23:06,CHF,32258.06451612903
2026-07-30 23:06,HKD,3344.4816053511704
2026-07-30 23:06,THB,783.6990595611285
2026-07-30 23:06,INR,275.5580049600441
2026-07-31 03:45,USD,26315.78947368421
2026-07-31 03:45,EUR,30303.0303030303
2026-07-31 03:45,JPY,160.56518946692358
2026-07-31 03:45,CNY,3891.050583657587
2026-07-31 03:45,KRW,18.195050946142647
2026-07-31 03:45,GBP,34482.75862068965
2026-07-31 03:45,SGD,20408.163265306124
2026-07-31 03:45,AUD,18181.81818181818
2026-07-31 03:45,CAD,18518.51851851852
2026-07-31 03:45,CHF,32258.06451612903
2026-07-31 03:45,HKD,3344.4816053511704
2026-07-31 03:45,THB,783.6990595611285
2026-07-31 03:45,INR,275.5580049600441
2026-07-31 15:10,USD,26315.78947368421
2026-07-31 15:10,EUR,30303.0303030303
2026-07-31 15:10,JPY,162.65452179570593
2026-07-31 15:10,CNY,3891.050583657587
2026-07-31 15:10,KRW,18.38776110620771
2026-07-31 15:10,GBP,35714.28571428572
2026-07-31 15:10,SGD,20408.163265306124
2026-07-31 15:10,AUD,18518.51851851852
2026-07-31 15:10,CAD,18518.51851851852
2026-07-31 15:10,CHF,32258.06451612903
2026-07-31 15:10,HKD,3333.3333333333335
2026-07-31 15:10,THB,782.4726134585289
2026-07-31 15:10,INR,274.80076944215443
2026-07-31 23:08,USD,26315.78947368421
2026-07-31 23:08,EUR,30303.0303030303
2026-07-31 23:08,JPY,162.65452179570593
2026-07-31 23:08,CNY,3891.050583657587
2026-07-31 23:08,KRW,18.38776110620771
2026-07-31 23:08,GBP,35714.28571428572
2026-07-31 23:08,SGD,20408.163265306124
2026-07-31 23:08,AUD,18518.51851851852
2026-07-31 23:08,CAD,18518.51851851852
2026-07-31 23:08,CHF,32258.06451612903
2026-07-31 23:08,HKD,3333.3333333333335
2026-07-31 23:08,THB,782.4726134585289
2026-07-31 23:08,INR,274.80076944215443
2026-08-01 03:43,USD,26315.78947368421
2026-08-01 03:43,EUR,30303.0303030303
2026-08-01 03:43,JPY,162.65452179570593
2026-08-01 03:43,CNY,3891.050583657587
2026-08-01 03:43,KRW,18.38776110620771
2026-08-01 03:43,GBP,35714.28571428572
2026-08-01 03:43,SGD,20408.163265306124
2026-08-01 03:43,AUD,18518.51851851852
2026-08-01 03:43,CAD,18518.51851851852
2026-08-01 03:43,CHF,32258.06451612903
2026-08-01 03:43,HKD,3333.3333333333335
2026-08-01 03:43,THB,782.4726134585289
2026-08-01 03:43,INR,274.80076944215443
2026-08-01 07:14,USD,26315.78947368421
2026-08-01 07:14,EUR,30303.0303030303
2026-08-01 07:14,JPY,162.65452179570593
2026-08-01 07:14,CNY,3891.050583657587
2026-08-01 07:14,KRW,18.38776110620771
2026-08-01 07:14,GBP,35714.28571428572
2026-08-01 07:14,SGD,20408.163265306124
2026-08-01 07:14,AUD,18518.51851851852
2026-08-01 07:14,CAD,18518.51851851852
2026-08-01 07:14,CHF,32258.06451612903
2026-08-01 07:14,HKD,3333.3333333333335
2026-08-01 07:14,THB,782.4726134585289
2026-08-01 07:14,INR,274.80076944215443
2026-08-01 15:56,USD,26315.78947368421
2026-08-01 15:56,EUR,30303.0303030303
2026-08-01 15:56,JPY,165.61775422325275
2026-08-01 15:56,CNY,3891.050583657587
2026-08-01 15:56,KRW,18.246177425829288
2026-08-01 15:56,GBP,35714.28571428572
2026-08-01 15:56,SGD,20408.163265306124
2026-08-01 15:56,AUD,18518.51851851852
2026-08-01 15:56,CAD,18518.51851851852
2026-08-01 15:56,CHF,32258.06451612903
2026-08-01 15:56,HKD,3333.3333333333335
2026-08-01 15:56,THB,782.4726134585289
2026-08-01 15:56,INR,275.25461051472615
2026-08-01 19:17,USD,26315.78947368421
2026-08-01 19:17,EUR,30303.0303030303
2026-08-01 19:17,JPY,165.61775422325275
2026-08-01 19:17,CNY,3891.050583657587
2026-08-01 19:17,KRW,18.246177425829288
2026-08-01 19:17,GBP,35714.28571428572
2026-08-01 19:17,SGD,20408.163265306124
2026-08-01 19:17,AUD,18518.51851851852
2026-08-01 19:17,CAD,18518.51851851852
2026-08-01 19:17,CHF,32258.06451612903
2026-08-01 19:17,HKD,3333.3333333333335
2026-08-01 19:17,THB,782.4726134585289
2026-08-01 19:17,INR,275.25461051472615
2026-08-01 22:47,USD,26315.78947368421
2026-08-01 22:47,EUR,30303.0303030303
2026-08-01 22:47,JPY,165.61775422325275
2026-08-01 22:47,CNY,3891.050583657587
2026-08-01 22:47,KRW,18.246177425829288
2026-08-01 22:47,GBP,35714.28571428572
2026-08-01 22:47,SGD,20408.163265306124
2026-08-01 22:47,AUD,18518.51851851852
2026-08-01 22:47,CAD,18518.51851851852
2026-08-01 22:47,CHF,32258.06451612903
2026-08-01 22:47,HKD,3333.3333333333335
2026-08-01 22:47,THB,782.4726134585289
2026-08-01 22:47,INR,275.25461051472615
2026-08-02 03:13,USD,26315.78947368421
2026-08-02 03:13,EUR,30303.0303030303
2026-08-02 03:13,JPY,165.61775422325275
2026-08-02 03:13,CNY,3891.050583657587
2026-08-02 03:13,KRW,18.246177425829288
2026-08-02 03:13,GBP,35714.28571428572
2026-08-02 03:13,SGD,20408.163265306124
2026-08-02 03:13,AUD,18518.51851851852
2026-08-02 03:13,CAD,18518.51851851852
2026-08-02 03:13,CHF,32258.06451612903
2026-08-02 03:13,HKD,3333.3333333333335
2026-08-02 03:13,THB,782.4726134585289
2026-08-02 03:13,INR,275.25461051472615
2026-08-02 06:47,USD,26315.78947368421
2026-08-02 06:47,EUR,30303.0303030303
2026-08-02 06:47,JPY,165.61775422325275
2026-08-02 06:47,CNY,3891.050583657587
2026-08-02 06:47,KRW,18.246177425829288
2026-08-02 06:47,GBP,35714.28571428572
2026-08-02 06:47,SGD,20408.163265306124
2026-08-02 06:47,AUD,18518.51851851852
2026-08-02 06:47,CAD,18518.51851851852
2026-08-02 06:47,CHF,32258.06451612903
2026-08-02 06:47,HKD,3333.3333333333335
2026-08-02 06:47,THB,782.4726134585289
2026-08-02 06:47,INR,275.25461051472615
2026-08-02 14:55,USD,26315.78947368421
2026-08-02 14:55,EUR,30303.0303030303
2026-08-02 14:55,JPY,165.28925619834712
2026-08-02 14:55,CNY,3891.050583657587
2026-08-02 14:55,KRW,18.267509407767346
2026-08-02 14:55,GBP,35714.28571428572
2026-08-02 14:55,SGD,20408.163265306124
2026-08-02 14:55,AUD,18518.51851851852
2026-08-02 14:55,CAD,18518.51851851852
2026-08-02 14:55,CHF,32258.06451612903
2026-08-02 14:55,HKD,3333.3333333333335
2026-08-02 14:55,THB,783.0853563038372
2026-08-02 14:55,INR,275.63395810363835
2026-08-02 18:46,USD,26315.78947368421
2026-08-02 18:46,EUR,30303.0303030303
2026-08-02 18:46,JPY,165.28925619834712
2026-08-02 18:46,CNY,3891.050583657587
2026-08-02 18:46,KRW,18.267509407767346
2026-08-02 18:46,GBP,35714.28571428572
2026-08-02 18:46,SGD,20408.163265306124
2026-08-02 18:46,AUD,18518.51851851852
2026-08-02 18:46,CAD,18518.51851851852
2026-08-02 18:46,CHF,32258.06451612903
2026-08-02 18:46,HKD,3333.3333333333335
2026-08-02 18:46,THB,783.0853563038372
2026-08-02 18:46,INR,275.63395810363835
2026-08-02 22:47,USD,26315.78947368421
2026-08-02 22:47,EUR,30303.0303030303
2026-08-02 22:47,JPY,165.28925619834712
2026-08-02 22:47,CNY,3891.050583657587
2026-08-02 22:47,KRW,18.267509407767346
2026-08-02 22:47,GBP,35714.28571428572
2026-08-02 22:47,SGD,20408.163265306124
2026-08-02 22:47,AUD,18518.51851851852
2026-08-02 22:47,CAD,18518.51851851852
2026-08-02 22:47,CHF,32258.06451612903
2026-08-02 22:47,HKD,3333.3333333333335
2026-08-02 22:47,THB,783.0853563038372
2026-08-02 22:47,INR,275.63395810363835
